ID,Date,Amount
17807,20160825,25.32
17807,20160827,14.96
17807,20161013,15.99
17807,20161216,14.99
17818,20160304,52.28
17829,20160304,13.97
17829,20160428,30.92
17829,20160813,49.28
17829,20160820,39.54
17829,20160919,14.49
17829,20170325,25.91
17829,20170618,47.97
17834,20160304,13.97
17834,20160423,35.72
17834,20160725,19.99
17834,20160822,42.66
17834,20161027,33.47
17834,20161106,23.97
17834,20170515,20.96
17841,20160304,29.97
17850,20160304,11.77
17850,20160428,13.97
17850,20160522,6.27
17850,20160624,12.25
17861,20160304,15.36
17861,20160504,42.69
17861,20160622,44.69
17861,20161019,56.46
17861,20161218,30.98
17861,20170317,80.96
17867,20160304,13.77
17886,20160304,4.79
17901,20160304,19.97
17920,20160304,11.77
17942,20160304,19.99
17957,20160304,45.71
17957,20160308,42.74
17957,20160323,26.13
17957,20160411,26.14
17957,20160426,44.73
17957,20161225,9.49
17957,20170517,15.49
17960,20160304,14.9
7423,20160305,25.54
12739,20160305,15.56
15096,20160305,15.36
15096,20160405,23.94
15096,20160617,56.35
15096,20160725,36.26
15096,20160801,14.96
15096,20160907,26.56
15096,20161025,62.99
15096,20161107,9.99
15096,20161108,12.99
15096,20161209,11.99
15096,20161231,11.49
15096,20170117,18.98
15096,20170310,25.98
15959,20160305,72.82
15959,20160317,112.14
15959,20160331,86.79
15959,20160418,72.31
16580,20160305,28.48
16580,20160617,32.53
16580,20160620,35.72
16580,20170503,17.87
16580,20170530,28.48
17903,20160305,15.36
17903,20160414,13.97
17903,20160922,16.49
17903,20170322,27.98
17987,20160305,30.15
18002,20160305,11.97
18008,20160305,17.54
18008,20160325,29.33
18008,20160728,59.84
18008,20160825,26.53
18008,20170120,26.3
18008,20170604,36.25
18012,20160305,15.9
18012,20160315,29.99
18012,20160701,9.99
18027,20160305,13.77
18027,20160414,23.99
18027,20160428,39.96
18027,20160604,13.97
18027,20160907,52.7
18027,20161031,41.97
18027,20161125,14.49
18027,20161209,26.48
18027,20170320,26.15
18027,20170323,13.99
18033,20160305,17.9
18033,20170306,12.58
18035,20160305,59.9
18035,20160318,12.77
18035,20160322,12.77
18035,20160328,12.97
18035,20160404,14.96
18035,20160408,11.77
18035,20160426,12.49
18035,20160917,12.49
18035,20170219,12.99
18035,20170601,12.99
18038,20160305,11.77
18038,20160803,14.96
18038,20161009,13.99
18043,20160305,4.79
18043,20160311,4.79
18043,20160728,24.74
18043,20161008,12.99
18043,20161104,12.49
18043,20161105,12.49
18043,20161112,6.49
18043,20161208,22.49
18043,20161218,18.99
18043,20161222,15.49
18043,20170113,60.49
18043,20170120,2.99
18043,20170128,45.47
18043,20170303,17.99
18043,20170424,15.49
18043,20170430,13.99
18043,20170604,24.98
18048,20160305,35.35
18057,20160305,17.96
18057,20160326,12.49
18057,20160501,14.96
18057,20170608,21.47
18069,20160305,23.49
18069,20160615,31.03
18069,20160620,14.96
18083,20160305,37.97
18087,20160305,60.88
18087,20160306,15.36
18087,20160316,87.61
18087,20160322,38.12
18087,20161228,70.97
18087,20170321,120.43
18087,20170504,169.87
18096,20160305,14.49
18116,20160305,17.74
18135,20160305,14.37
18138,20160305,19.96
18138,20160824,16.36
18138,20170503,42.86
18138,20170602,30.36
18150,20160305,38.9
18165,20160305,63.85
18165,20160611,56.06
18166,20160305,11.77
18183,20160305,12.77
18187,20160305,8.97
18187,20160318,9.77
18187,20160530,7.98
18187,20160602,7.78
18187,20170514,2.49
18187,20170514,5.49
18187,20170514,11.99
18187,20170526,27.99
18187,20170610,9.49
18187,20170610,10.49
18198,20160305,41.7
18213,20160305,11.77
18215,20160305,30.91
18215,20160325,26.73
18215,20161011,36.47
18215,20161030,49.45
18215,20161219,40.96
18215,20170203,69.45
18215,20170212,43.97
18215,20170306,24.77
18215,20170407,46.87
18226,20160305,24.98
18226,20160423,12.97
18226,20160521,55.79
18226,20160530,10.77
18226,20160725,21.58
18226,20160814,54.71
18226,20160906,11.77
18232,20160305,16.73
18235,20160305,14.99
18235,20160706,29.98
18235,20170305,43.86
18249,20160305,43.11
18261,20160305,11.77
18261,20160411,11.77
18261,20160826,71.67
18261,20161112,50.98
18261,20170109,80.44
18261,20170226,37.45
18261,20170308,11.88
18261,20170322,9.49
18268,20160305,32.48
18268,20160320,21.99
18268,20160407,27.99
18268,20160414,28.99
18272,20160305,18.76
18289,20160305,25.74
12191,20160306,144.68
12191,20160307,26.14
12191,20160330,84.04
12191,20160513,82.45
12191,20161008,80.44
12191,20161123,64.45
12191,20170106,66.45
18310,20160306,10.77
18326,20160306,79.51
18326,20160725,105.26
18326,20170329,95.93
18329,20160306,29.98
18341,20160306,18.76
18356,20160306,18.36
18372,20160306,55.89
18388,20160306,57.27
18402,20160306,10.77
18418,20160306,40.74
18424,20160306,21.54
18424,20160325,40.49
18424,20160423,38.11
18424,20160623,24.14
18424,20160813,48.86
18424,20160929,60.97
18424,20161010,20.48
18424,20161121,29.98
18424,20161210,26.48
18424,20161221,13.99
18424,20170210,27
18424,20170226,86.02
18424,20170324,11.18
18424,20170402,51.08
18424,20170408,16.49
18424,20170408,40.56
18434,20160306,11.77
18452,20160306,84.79
18469,20160306,15.36
18475,20160306,45.9
18475,20160801,87.4
18475,20170108,15.99
18475,20170529,55.46
18484,20160306,4.79
18502,20160306,14.37
18516,20160306,28.74
18516,20170103,22.98
18535,20160306,52.71
18552,20160306,16.36
18552,20161027,12.98
18552,20161118,15.49
18564,20160306,26.14
18564,20161119,70.93
18576,20160306,26.73
18580,20160306,75.44
18580,20160409,50.78
18580,20160410,40.46
18580,20160422,42.7
18580,20160428,35.33
18580,20160428,11.77
18580,20160511,52.67
18580,20160619,70.85
18580,20160716,107.87
18580,20160716,16.65
18580,20160801,80.2
18580,20160817,52.34
18580,20161002,50.47
18580,20161002,43.47
18580,20161112,44.97
18580,20161123,200.4
18580,20170114,82.94
18580,20170122,82.94
18580,20170420,60.97
18586,20160306,37.12
18586,20160407,56.68
18586,20160519,23.49
18586,20160913,17.98
18586,20160919,9.49
18586,20161030,48.46
18589,20160306,41.11
18589,20160517,63.43
18589,20160915,32.47
18596,20160306,21.74
18611,20160306,57.48
18611,20170418,39.47
18617,20160306,11.77
18617,20160410,48.31
18617,20161217,42.47
18617,20170404,15.49
18617,20170415,11.99
18629,20160306,96.72
18629,20160313,18.99
18629,20160328,52.98
18629,20160404,37.98
18629,20160501,72.98
18629,20161026,4.99
13280,20160307,11.77
13280,20160731,27.94
18066,20160307,13.97
18360,20160307,15.76
18360,20160314,63.04
18634,20160307,93.76
18640,20160307,13.97
18640,20160731,11.77
18672,20160307,40.53
18687,20160307,22.99
18696,20160307,14.3
18696,20160723,28.77
18696,20170210,29.47
18696,20170222,47.96
18696,20170317,12.49
18705,20160307,16.99
18711,20160307,24.74
18711,20160312,6.77
18723,20160307,11.77
18733,20160307,29.13
18752,20160307,76.2
18752,20161015,40.97
18756,20160307,5.78
18756,20160319,32.99
18770,20160307,13.97
18771,20160307,21.54
18771,20160615,36.7
18778,20160307,30.15
18778,20160320,14.79
18778,20160603,58.26
18778,20160617,44.88
18778,20160821,41.69
18778,20160929,40.97
18778,20161208,31.48
18778,20170305,25.98
18778,20170617,42.97
18785,20160307,14.37
18802,20160307,15.36
18802,20160829,14.96
18802,20170209,11.18
18806,20160307,27.13
18827,20160307,15.96
18856,20160307,5.78
18857,20160307,17.9
18857,20160912,12.99
18857,20161112,61.45
18857,20161219,12.99
18875,20160307,19.99
18891,20160307,13.96
18891,20160514,14.99
18898,20160307,62.11
18913,20160307,13.7
18913,20160321,18.99
18914,20160307,10.77
18919,20160307,14.96
18919,20160318,43.89
11179,20160308,12.49
11179,20160908,12.25
11179,20161213,12.49
15045,20160308,24.73
15045,20170220,11.88
17625,20160308,19.99
17625,20170325,13.99
17625,20170402,15.49
18652,20160308,15.36
18764,20160308,41.69
18764,20160310,30.97
18764,20160528,49.25
18764,20160531,12.77
18764,20160628,31.32
18764,20160816,57.69
18764,20160905,14.37
18764,20160924,57.47
18764,20161026,23.46
18764,20161206,42.98
18764,20161206,60.47
18764,20170101,47.46
18764,20170212,58.47
18764,20170223,51.06
18764,20170324,24.07
18764,20170513,48.96
18764,20170522,22.98
18841,20160308,38.06
18933,20160308,45.49
18933,20160308,45.49
18935,20160308,19.99
18935,20160924,2.99
18948,20160308,35.31
18950,20160308,21.99
18950,20160823,11.77
18964,20160308,14.37
18977,20160308,20.35
19002,20160308,89.49
19023,20160308,45.88
19023,20161212,26.98
19042,20160308,10.77
19067,20160308,14.99
19067,20170227,12.99
19068,20160308,25.99
19068,20160325,44.69
19079,20160308,5.98
19079,20160514,9.7
19084,20160308,29.92
19084,20161221,14.49
19097,20160308,25.77
19097,20161213,74.94
19105,20160308,68.89
19105,20160824,14.37
19105,20170412,15.49
19110,20160308,14.96
19128,20160308,12.97
19128,20160314,11.77
19128,20160522,11.77
19128,20161111,15.49
19131,20160308,14.99
19153,20160308,23.54
19153,20160308,47.28
19171,20160308,43.69
19175,20160308,14.99
19175,20160527,9.99
19183,20160308,6.79
19183,20170301,11.88
14269,20160309,36.11
14269,20161108,41.97
14269,20170417,58.89
14269,20170525,43.97
17068,20160309,42.34
17913,20160309,11.77
17913,20160701,13.97
17913,20170309,15.49
17913,20170610,25.48
19060,20160309,70.64
19060,20160323,74.32
19060,20160411,9.58
19060,20160510,15.36
19060,20160514,13.97
19060,20160518,13.77
19060,20160525,13.97
19060,20160605,14.79
19060,20160607,14.79
19060,20160609,14.79
19060,20160619,29.16
19060,20160629,30.73
19060,20160809,13.97
19060,20160816,13.97
19060,20160819,9.98
19060,20160823,14.37
19060,20161005,6.49
19060,20161016,12.99
19060,20161016,15.99
19060,20161016,11.49
19060,20161018,14.99
19060,20161102,31.48
19060,20161109,13.99
19060,20161121,43.99
19060,20161213,30.48
19060,20170110,44.47
19060,20170119,15.99
19060,20170216,45.47
19060,20170412,11.88
19060,20170415,30.98
19060,20170426,41.95
19060,20170502,27.48
19060,20170601,15.49
19060,20170605,12.99
19198,20160309,80.73
19198,20161118,42.46
19207,20160309,52.44
19207,20160701,59.65
19207,20161003,181.84
19207,20161009,11.99
19207,20161009,11.49
19207,20161009,15.49
19207,20161015,12.99
19207,20161122,12.49
19207,20161127,14.99
19207,20161210,12.49
19207,20170109,13.99
19207,20170322,25.98
19207,20170612,30.98
19220,20160309,56.96
19237,20160309,45.28
19237,20160609,13.97
19237,20160731,14.96
19240,20160309,17.99
19255,20160309,12.49
19259,20160309,11.77
19259,20160322,45.73
19259,20160417,14.79
19259,20160814,13.77
19259,20161108,23.98
19270,20160309,25.96
19286,20160309,29.96
19286,20170309,26.56
19303,20160309,29.96
19303,20161102,32.48
19315,20160309,14.99
19320,20160309,26.14
19320,20160602,22.54
19320,20161211,104.41
19320,20170126,10.49
19320,20170129,35.46
19320,20170226,128.79
19320,20170317,29.76
19320,20170322,27.48
19320,20170625,26.48
19332,20160309,22.77
19339,20160309,69.63
19339,20160309,97.77
19339,20160309,92.99
19339,20160310,79.62
19339,20160311,225.97
19339,20160311,137.54
19339,20160313,92.56
19339,20160313,81.82
19339,20160315,102.16
19339,20160315,86.4
19339,20160316,25.98
19339,20160316,31.32
19339,20160316,89.96
19339,20160318,78.8
19339,20160318,115.27
19339,20160318,117.9
19339,20160318,46.88
19339,20160318,262.99
19339,20160319,132.25
19339,20160319,110.14
19339,20160319,50.27
19339,20160320,159.31
19339,20160320,180.74
19339,20160320,368.85
19339,20160320,260.88
19339,20160320,74.97
19339,20160320,199.9
19339,20160320,289.94
19339,20160320,19.99
19339,20160321,384.16
19339,20160321,183.32
19339,20160321,73.84
19339,20160322,45.34
19339,20160323,75.39
19339,20160323,73.28
19339,20160323,102.35
19339,20160324,38.35
19339,20160325,114.96
19339,20160325,19.99
19339,20160325,71.7
19339,20160326,219.88
19339,20160327,80.92
19339,20160327,28.73
19339,20160327,156.24
19339,20160328,113.53
19339,20160328,150.72
19339,20160328,27.34
19339,20160328,22.77
19339,20160328,151.96
19339,20160329,130.13
19339,20160330,54.97
19339,20160330,74.79
19339,20160330,100.54
19339,20160401,94.7
19339,20160402,214.77
19339,20160411,65.23
19347,20160309,43.73
19347,20160531,111.76
19347,20160730,38.33
19347,20170317,53.35
19347,20170524,68.47
19360,20160309,22.55
19375,20160309,28.97
19390,20160309,13.97
19392,20160309,33.54
19392,20160418,11.77
19392,20160528,13.97
19392,20160726,27.93
19392,20170615,40.06
19410,20160309,10.99
19422,20160309,17.99
19426,20160309,13.97
19426,20160413,29.92
19426,20160518,12.97
19426,20160630,15.54
19430,20160309,24.74
19430,20160509,46.71
19430,20160731,28.93
19430,20161113,6.49
19443,20160309,25.28
19443,20160324,12.79
19447,20160309,71.02
19458,20160309,21.99
19467,20160309,95.45
19467,20160309,105
19467,20160312,42.49
7405,20160310,25.74
7405,20160708,123.53
7405,20161010,63.45
7405,20161109,66.95
9793,20160310,22.7
9793,20160402,32
10296,20160310,10.77
16292,20160310,15.36
18055,20160310,24.98
18055,20160902,17.3
19038,20160310,120.32
19038,20160331,356.56
19038,20160716,69.45
19038,20161113,32.97
19101,20160310,39.5
19101,20160316,7.98
19101,20160405,33.4
19101,20170310,7.49
19475,20160310,24.69
19475,20160415,34.93
19478,20160310,9.77
19496,20160310,12.77
19505,20160310,36.86
19505,20160413,14.96
19505,20160425,10.77
19505,20160514,13.97
19505,20160926,12.99
19505,20170212,14.49
19505,20170520,19.56
19505,20170606,21.37
19505,20170614,26.3
19515,20160310,38.5
19530,20160310,7.98
19542,20160310,34.98
19542,20170104,83.45
19559,20160310,11.97
19559,20160324,9.77
19559,20160921,14.49
19559,20161023,12.99
19559,20161116,14.49
19562,20160310,19.77
19579,20160310,15.99
19584,20160310,71.49
19584,20160816,14.96
19611,20160310,13.77
19615,20160310,14.37
19615,20160722,15.76
19628,20160310,22.54
19628,20160527,20.54
19631,20160310,11.77
19647,20160310,29.58
19685,20160310,38.29
19687,20160310,74.73
19687,20160404,27.34
19687,20160920,42.47
19700,20160310,26.77
19700,20161107,15.99
19700,20161202,13.99
19714,20160310,23.54
19714,20161107,31.97
19714,20170217,41.97
19730,20160310,31
19751,20160310,24.98
19751,20160312,55.08
19751,20160729,9.97
19755,20160310,33.76
4066,20160311,15.36
4066,20161009,42.48
4066,20161208,32.47
4066,20170120,39.86
4066,20170226,59.55
4066,20170306,63.95
4066,20170327,63.48
4066,20170622,39.46
17724,20160311,49.87
17724,20160328,35.71
17724,20160408,22.54
17724,20160408,13.97
17950,20160311,9.58
19593,20160311,27.97
19670,20160311,49.37
19775,20160311,11.77
19775,20160625,26.14
19778,20160311,20.75
19778,20170528,24.98
19792,20160311,75.09
19805,20160311,41.35
19805,20160321,70.82
19805,20160423,35.31
19805,20160425,33.17
19805,20160618,31.86
19805,20160704,29.6
19805,20160807,28.74
19805,20161118,13.99
19805,20161118,35.98
19817,20160311,34.14
19830,20160311,16.36
19830,20160321,11.77
19830,20160415,44.51
19830,20160507,11.77
19830,20160515,25.74
19830,20160519,36.36
19830,20160602,28.76
19830,20160617,40.49
19830,20160701,26.73
19830,20160711,33.51
19830,20160725,41.5
19830,20160821,29.33
19841,20160311,25.73
19859,20160311,50.47
19873,20160311,11.77
19873,20160407,14.96
19878,20160311,13.97
19878,20160322,13.97
19880,20160311,29.75
19885,20160311,33.74
19885,20160923,11.49
19885,20161111,77.44
19888,20160311,41.97
19888,20160311,25.6
19888,20160717,38.97
19888,20161112,23.48
19892,20160311,14.96
19892,20160317,14.96
19892,20160526,84.97
19892,20170607,11.49
19892,20170622,38.97
19894,20160311,40.3
19894,20160904,15.36
19894,20160905,35.95
19894,20161105,47.47
19902,20160311,14.96
19914,20160311,46.08
19914,20160314,19.99
19914,20160320,15.36
19914,20160321,77
19914,20170408,15.49
19924,20160311,14.96
19938,20160311,21.76
19954,20160311,43.89
19970,20160311,14.37
19970,20160311,9.77
19988,20160311,29.33
20004,20160311,8.77
20015,20160311,6.77
20037,20160311,70.87
10235,20160312,22.77
10235,20160513,22.77
19757,20160312,14.37
20055,20160312,14.37
20072,20160312,5.98
20096,20160312,32.97
20104,20160312,29.73
20104,20160324,60.25
20111,20160312,44.71
20111,20160313,66.66
20111,20160418,44.88
20111,20160515,44.88
20111,20160612,60.84
20111,20160620,51.67
20111,20160625,45.88
20111,20160704,44.88
20111,20160708,43.89
20111,20160716,45.29
20111,20160721,61.84
20111,20160729,46.88
20111,20160805,44.88
20111,20160820,49.67
20111,20160905,50.87
20111,20160916,77.94
20111,20160919,25.98
20111,20160927,12.99
20111,20161001,39.97
20111,20161002,12.99
20111,20161004,56.96
20111,20161009,38.97
20111,20161020,38.97
20111,20161030,38.97
20111,20161101,38.97
20111,20161106,38.97
20111,20161107,37.97
20111,20161120,40.97
20111,20161206,53.46
20111,20170106,28.98
20111,20170115,12.99
20111,20170126,38.86
20111,20170203,39.56
20111,20170212,37.86
20111,20170217,36.97
20111,20170326,41.47
20111,20170414,40.97
20111,20170429,32.97
20111,20170507,36.75
20111,20170513,12.58
20111,20170528,37.86
20111,20170617,47.96
20117,20160312,35.74
20117,20160528,14.96
20117,20160825,15.36
20117,20161129,5.49
20117,20161206,11.49
20117,20170320,13.99
20130,20160312,20.99
20130,20160505,31.76
20130,20160603,39.95
20133,20160312,15.36
20133,20161002,19.49
20133,20161020,21.98
20140,20160312,36.12
20140,20160320,42.31
20140,20160402,10.77
20150,20160312,15.36
20155,20160312,15.36
20155,20160621,11.97
20155,20160808,29.33
20155,20161105,11.49
20168,20160312,5.78
20181,20160312,14.37
20192,20160312,14.37
20192,20161121,19.49
20192,20170613,14.49
20205,20160312,11.77
20219,20160312,13.97
20219,20160707,13.97
20223,20160312,28.74
20223,20161226,33.47
20239,20160312,11.77
20255,20160312,11.77
20271,20160312,20.3
20285,20160312,11.77
20285,20161201,9.49
20299,20160312,14.37
20315,20160312,13.99
20330,20160312,13.97
6827,20160313,25.74
15459,20160313,50.73
19374,20160313,55.47
19374,20170216,99.93
20116,20160313,100.52
20345,20160313,192.79
20345,20160322,67.45
20345,20160611,66.09
20345,20160702,55.31
20345,20170225,29.98
20345,20170429,35.47
20350,20160313,22.77
20354,20160313,19.54
20354,20160819,21.7
20354,20170114,12.99
20364,20160313,51.87
20364,20170406,9.99
20380,20160313,11.78
20390,20160313,14.37
20390,20160627,19.99
20396,20160313,9.99
20412,20160313,27.99
20412,20160420,13.97
20412,20160511,26.22
20412,20170128,12.99
20412,20170128,12.99
20412,20170328,13.99
20412,20170614,24.98
20414,20160313,20.99
20431,20160313,93.4
20445,20160313,11.77
20459,20160313,20.99
20462,20160313,44.77
20462,20160630,11.77
20462,20161216,11.49
20462,20170312,14.49
20473,20160313,18.36
20491,20160313,33.51
20512,20160313,6.79
20525,20160313,58.66
20525,20170327,29.48
20532,20160313,26.74
20532,20160612,27.94
20532,20170119,14.49
20532,20170309,9.99
20532,20170326,15.49
20532,20170514,19.99
20545,20160313,12.49
20547,20160313,14.37
20547,20160314,14.79
20547,20160404,14.79
20547,20160412,11.77
20547,20160511,13.97
20547,20160617,25.94
20547,20160706,19.99
20547,20160830,14.96
20565,20160313,15.36
20582,20160313,28.34
20592,20160313,14.99
20592,20160513,10.77
20592,20170322,12.18
20601,20160313,17.96
10189,20160314,15.36
16359,20160314,24.74
16359,20160402,35.34
16359,20160520,26.13
16359,20160628,26.14
18359,20160314,48.76
18359,20161215,25.98
18359,20170305,25.98
18359,20170313,25.57
18359,20170525,11.99
18359,20170604,55.83
18359,20170627,25.98
20028,20160314,12.49
20136,20160314,8.77
20136,20160707,26.22
20136,20160907,43.57
20411,20160314,36.83
20411,20160320,19.99
20411,20160331,34.38
20411,20160710,25.14
20411,20160813,26.73
20411,20161123,25.98
20411,20170129,16.47
20411,20170324,32.49
20411,20170331,15.49
20411,20170619,12.99
20617,20160314,9.97
20617,20161005,18.99
20617,20170326,14.49
20626,20160314,15.36
20626,20160330,13.77
20637,20160314,17.54
20649,20160314,79.2
20666,20160314,9.97
20678,20160314,22.48
20683,20160314,8.77
20683,20160317,11.77
20683,20160520,14.37
20684,20160314,55.06
20684,20160329,66.43
20684,20170331,54.46
20693,20160314,10.97
20695,20160314,38.51
20695,20160801,30.72
20695,20160821,30.72
20695,20160903,61.43
20695,20160906,27.77
20695,20161014,10.99
20695,20161201,24.48
20695,20161212,49.49
20695,20161218,25.99
20695,20170108,15.49
20695,20170128,32.48
20695,20170305,61.46
20695,20170311,75.99
20695,20170407,87.63
20695,20170419,102.96
20704,20160314,51.12
20704,20160401,10.77
20704,20160423,51.1
20704,20161003,14.99
20704,20161031,87.45
20704,20161107,13.99
20704,20161109,40.97
20704,20170323,17.99
20704,20170528,41.16
20704,20170608,29.57
20706,20160314,349.9
20723,20160314,13.97
20723,20161119,5.49
20723,20170313,6.49
20730,20160314,36.92
20730,20160626,14.79
20743,20160314,23.54
20743,20160530,43.69
20743,20160625,53.51
20743,20160627,33.91
20747,20160314,11.77
20766,20160314,74.25
20768,20160314,24.98
20768,20160530,12.25
20787,20160314,12.49
20799,20160314,42.71
20813,20160314,75.01
20813,20160614,50.48
20813,20161112,59.96
20820,20160314,33.31
20828,20160314,16.36
20828,20160512,14.96
20840,20160314,10.77
20840,20160908,122.37
20841,20160314,9.77
20862,20160314,17.7
18819,20160315,14.37
20876,20160315,38.95
20888,20160315,45.88
20900,20160315,13.97
20913,20160315,38.13
20931,20160315,55.46
20931,20170423,50.96
20947,20160315,21.74
20961,20160315,37.51
20961,20160624,39.7
20961,20160925,38.97
20961,20161227,8.99
20961,20170328,30.47
20967,20160315,43.98
20967,20160319,14.96
20967,20160511,14.96
20967,20160925,28.48
20967,20170208,34.07
20970,20160315,19.95
20980,20160315,5.77
20980,20160620,8.97
20980,20170204,27.98
20980,20170617,46.84
20992,20160315,48.16
20994,20160315,22.54
20994,20160413,35.91
20994,20161204,31.47
20994,20170217,38.06
21001,20160315,15.96
21001,20160810,28.74
21001,20161101,22.98
21001,20161214,11.49
21002,20160315,23.47
21002,20160414,7.45
21002,20160416,14.79
21002,20160505,12.57
21004,20160315,19.97
21004,20160804,23.76
21004,20160904,44.52
21004,20160925,12.99
21004,20161201,28.98
21004,20161204,40.97
21004,20161208,19.99
21008,20160315,10.77
21008,20170125,11.88
21022,20160315,41.48
21042,20160315,15.36
21042,20161215,14.49
21042,20161219,32.99
21042,20161224,32.99
21054,20160315,29.92
21054,20161117,28.48
21054,20161207,21.48
21054,20170310,25.87
21066,20160315,24.54
21066,20160325,4.79
21071,20160315,14.37
21086,20160315,89.35
21086,20160405,44.88
21086,20160513,45.09
21086,20161025,25.98
21086,20161128,47.48
21086,20170307,24.46
21088,20160315,11.97
21103,20160315,54.97
21103,20160321,14.96
16921,20160316,0
21106,20160316,97.79
21106,20170115,62.45
21118,20160316,11.77
21128,20160316,11.77
21128,20160930,12.99
21128,20161126,12.99
21131,20160316,28.13
21131,20160325,16.36
21137,20160316,25.94
21144,20160316,23.99
21144,20160401,14.79
21144,20160423,28.53
21144,20161230,39.98
21150,20160316,9.98
21161,20160316,29.92
21161,20160720,21.77
21161,20160818,29.93
21161,20170307,37.48
21164,20160316,12.49
21171,20160316,50.45
21171,20160708,63.35
21171,20160719,35.11
21171,20160914,38.47
21171,20161109,60.46
21171,20161112,55.46
21177,20160316,9.98
21181,20160316,32.97
21181,20160322,83.34
21181,20160412,67.48
21181,20160504,38.5
21181,20160602,118.93
21192,20160316,74.22
21192,20170314,170.9
21198,20160316,28.36
21198,20160601,31.76
21198,20161125,28.98
21200,20160316,15.76
21200,20160508,54.51
21209,20160316,51.68
21223,20160316,21.53
21223,20170223,47.96
21223,20170308,14.99
21223,20170601,15.49
21224,20160316,45.88
21224,20160726,48.91
21242,20160316,22.95
21244,20160316,14.79
21244,20160427,10.77
21244,20160503,21.95
21244,20160811,12.97
21244,20160811,10.77
21244,20170224,18.49
21244,20170224,14.99
21262,20160316,28.93
21275,20160316,32.52
21288,20160316,11.77
21294,20160316,115.88
21294,20160617,15.76
21294,20161121,19.47
21294,20170103,15.99
21296,20160316,17.3
21296,20160327,42.29
21307,20160316,19.77
21307,20161009,17.99
21320,20160316,21.77
21334,20160316,9.99
21351,20160316,14.96
21361,20160316,26.14
21377,20160316,30.33
21377,20160316,15.99
21377,20160727,14.37
21377,20170226,44.33
21377,20170503,19.48
21381,20160316,22.96
21381,20161108,34.97
21381,20170215,32.48
21387,20160316,14.99
21387,20160415,176.86
3197,20160317,54.97
3197,20161006,39.47
8608,20160317,43.89
8608,20160328,43.7
8608,20160702,39.71
8608,20160927,16.99
8608,20170224,40.94
13617,20160317,19.56
21405,20160317,14.79
21405,20160320,14.96
21405,20160324,26.56
21405,20160410,26.56
21405,20160427,56.04
21405,20160527,61.45
21405,20160612,41.29
21409,20160317,42.01
21419,20160317,26.14
21456,20160317,27.47
21479,20160317,11.77
21490,20160317,29.13
21490,20160409,44.7
21490,20160417,76.08
21490,20160904,39.93
21490,20170603,45.96
21490,20170624,30.48
21493,20160317,57.05
21511,20160317,11.77
21526,20160317,62.85
21527,20160317,29.96
21527,20160724,5.96
21527,20160908,33.31
21527,20161105,14.99
21527,20170116,27.98
21540,20160317,19.56
21540,20160323,39.94
21540,20160327,50
21540,20160407,49.08
21540,20160422,40.7
21540,20160523,22.97
21543,20160317,71.83
21559,20160317,23.99
21559,20160411,47.28
21572,20160317,14.37
21587,20160317,15.36
21594,20160317,13.97
21594,20160406,16.7
21594,20161001,15.49
21602,20160317,18.95
21604,20160317,21.99
21604,20160506,24.99
21617,20160317,14.37
21630,20160317,26.77
21644,20160317,30.32
21644,20160709,38.74
21644,20160714,44.91
21644,20170416,26.98
21644,20170429,38.47
21646,20160317,23.94
21652,20160317,25.56
21652,20160424,11.77
21655,20160317,28.76
21655,20160330,15.36
21655,20160905,11.77
21655,20161018,58.96
21661,20160317,11.77
17862,20160318,18.77
20873,20160318,101.41
20873,20160717,9.77
20873,20160717,16.65
20873,20160717,15.04
20873,20160717,50.27
20873,20160718,44.71
20873,20160728,60.04
20873,20160812,14.37
20873,20160905,14.96
20873,20160918,12.99
20873,20160922,12.99
20873,20160922,12.99
20873,20161002,14.49
20873,20161016,12.99
20873,20161022,46.47
20873,20161022,46.47
20873,20161105,28.98
20873,20161107,42.47
20873,20161107,94.43
20873,20161107,34.97
20873,20161109,42.97
20873,20161113,12.99
20873,20161113,12.99
20873,20161114,12.99
20873,20161114,12.99
20873,20161114,12.99
20873,20161121,29.48
20873,20161121,39.47
20873,20161201,40.97
20873,20161208,53.45
20873,20161214,11.49
20873,20161214,22.98
20873,20161214,12.99
20873,20161214,26.98
20873,20161214,25.48
20873,20161214,26.48
20873,20161225,11.49
20873,20161230,11.49
20873,20170104,18.98
20873,20170107,52.47
20873,20170107,15.49
20873,20170107,15.49
20873,20170107,15.49
20873,20170114,11.49
20873,20170304,55.05
20873,20170313,60.23
20873,20170317,38.97
20873,20170317,32.47
20873,20170526,12.99
21436,20160318,23.34
21557,20160318,16.77
21663,20160318,121.29
21663,20160413,81
21663,20160626,16.36
21663,20161111,107.45
21663,20170316,39.48
21683,20160318,77.82
21687,20160318,33.72
21687,20160318,9.77
21687,20160318,9.98
21687,20160817,15.36
21687,20160818,29.73
21687,20161231,28.99
21687,20170307,12.99
21698,20160318,33.27
21698,20160401,16.76
21698,20160407,13.97
21698,20161011,11.99
21698,20170222,42.97
21699,20160318,22.73
21715,20160318,21.99
21729,20160318,14.37
21748,20160318,156.49
21766,20160318,51.92
21782,20160318,16.79
21782,20160401,32.74
21782,20160516,43.51
21784,20160318,32.29
21791,20160318,68.85
21791,20160323,45.48
21791,20160331,50.47
21791,20160406,58.09
21791,20160504,51.28
21791,20160622,52.28
21791,20160726,70.07
21791,20160816,40.1
21791,20160927,47.96
